sample_index,y_true,y_pred,y_probability
98486,0,0,0.04562660807578074
72532,0,0,0.04588958048303646
12766,1,1,0.7423370339321368
8687,0,0,0.07320382082539781
28699,0,0,0.21128624543318483
64108,0,0,0.296987971580527
89841,0,1,0.7655701512403722
85135,0,0,0.13515231148451431
29688,1,1,0.8735946328110167
12352,0,0,0.14247735909234682
45218,1,1,0.8420271088093937
51056,1,1,0.7365513292670284
73100,0,0,0.4492586434397713
42257,0,1,0.7421880873635371
11147,0,0,0.16118150051319585
81066,0,0,0.43390025137064775
47160,1,1,0.92674408367282
89942,0,0,0.46324439541240703
42989,0,0,0.11381006537643573
23643,0,1,0.6422398799270284
86244,1,1,0.8600656733197669
21307,0,0,0.08730030300500628
52845,0,0,0.17874515151950202
18173,0,0,0.09957448885251564
44984,0,0,0.3248636701839663
13257,1,0,0.44846355794897425
17782,0,0,0.44550600950129593
89860,0,0,0.05348400018026029
35412,0,1,0.5552449695561401
79483,1,1,0.8705528711466344
48443,1,0,0.32616753711424196
2204,0,0,0.4959008858161832
4574,1,1,0.8911625389949671
63165,0,1,0.5169554262046944
66878,0,0,0.07339311954476167
28723,1,1,0.824531886581605
7396,0,0,0.04147808234146567
57767,1,0,0.46910388521525814
26140,1,0,0.33110848539792165
94274,0,0,0.30684492497879423
84177,1,1,0.6937734669060114
53953,1,1,0.7354708702215866
12995,1,1,0.8729601057790529
12473,0,1,0.5594542819563799
93216,0,0,0.418939267788544
8414,0,0,0.0698118868487889
80195,0,0,0.17216525494950835
46204,0,1,0.9360314949708898
62072,0,0,0.31665340886503607
77595,1,1,0.7809201308078164
96503,1,1,0.87336280268695
64127,0,0,0.13700051909455194
72836,0,1,0.5688990707123318
68117,0,0,0.16067112247205606
5065,0,0,0.04339518464003849
84289,1,1,0.925603506361222
25833,0,0,0.11009380413184293
13490,1,1,0.6424670962221445
25500,0,1,0.9549223040644257
32872,1,1,0.872572847531895
49328,0,0,0.047583118658650045
83816,1,0,0.14013953164709714
96774,0,0,0.29616983280461623
92584,0,0,0.05548630808617008
88369,0,0,0.24360503970954678
97164,0,1,0.7976666032562519
49495,1,1,0.5930889545983802
94863,0,1,0.5475035704632846
3050,0,0,0.09628870874526932
49695,1,1,0.9008017481029286
37473,1,0,0.3147713106238561
80010,0,0,0.05621142434614118
65701,0,0,0.11506933720733739
68173,1,1,0.803786543929061
66698,0,0,0.39830222903416623
60732,1,0,0.46371701680555083
9756,0,0,0.1867734770720873
79040,1,0,0.050671140387904774
82411,1,0,0.09570636326266906
54504,0,1,0.8820387767719743
13533,1,1,0.5609761751241371
52788,0,0,0.09308416607961917
90454,1,1,0.9563103899532449
27505,0,0,0.08693358560021838
29928,0,1,0.744927088494437
37193,0,1,0.6355006837084596
87349,1,1,0.9672569740847489
51984,1,1,0.7607141677642975
35684,1,1,0.6218677304126243
52642,1,1,0.5022922165546829
16426,0,0,0.16134661403135336
33566,1,1,0.8170396611399862
90302,0,0,0.27247844224212586
92410,0,0,0.12683090259956897
19061,0,1,0.5494431607771797
37625,0,0,0.20788739177186297
95184,0,0,0.3137803805885474
73969,0,0,0.18215273048244068
35681,0,1,0.6713756377372945
60071,0,0,0.21806400439797835
85847,1,1,0.7301271530398702
46792,0,0,0.10392421893071352
15296,1,1,0.6778834519575626
50899,0,0,0.2974871290704343
32942,1,1,0.7969614123729598
1833,0,0,0.35892210430277277
90021,0,0,0.10913178999654508
49714,0,0,0.24948427411515203
23136,0,0,0.11676770123685984
81445,0,0,0.10531151310423235
24180,0,1,0.6809404066177397
98099,0,1,0.6403630236964502
32079,0,1,0.5146642405593377
38915,1,1,0.8228970696499986
92669,1,1,0.7038232096189284
81854,0,0,0.12349416061105441
18009,0,0,0.12448265800816061
42603,1,1,0.6278507815280244
18789,0,1,0.6268615442665165
23497,1,1,0.7316480531699002
11564,0,0,0.43607392752049373
36912,1,1,0.8178237680364593
54639,1,1,0.7919045302836194
16971,0,1,0.5434133465179051
2237,0,0,0.1663140125865117
97949,0,0,0.2031502491526695
10,0,0,0.09005999470531093
60761,0,1,0.9037489346354403
11714,0,0,0.10495780638646666
52514,0,1,0.7001868728612374
90371,0,0,0.23667333800045226
65867,1,1,0.8839261630301951
95796,0,0,0.04726807389465035
40814,1,0,0.15746758954129056
36411,0,0,0.12745017693951194
8816,0,1,0.7663996670314688
69083,0,0,0.11311368757363005
97623,0,1,0.9286765898085311
95911,1,1,0.9544384767464469
73308,0,0,0.1580041226280335
14466,1,0,0.2960352630156021
97255,0,0,0.2598912502740457
57104,1,1,0.6851007077114276
29982,0,1,0.5728090019301283
31222,0,0,0.4552822233262872
60211,1,1,0.5701369002933531
39571,0,1,0.725447488401668
18636,1,1,0.8208982428214101
96211,1,0,0.3661067884677083
10333,1,0,0.4472863842496391
42527,0,0,0.435361184178541
42394,0,0,0.3206715026125233
95922,0,0,0.2865294099612813
21033,0,0,0.1773178291873667
53499,0,0,0.48552337666176065
84718,0,0,0.0440635890781238
61178,0,0,0.04799728784675382
22516,0,0,0.4192373461843812
15397,1,1,0.8225822929624554
69799,0,0,0.04312992422510846
95221,1,0,0.19582255891644096
14395,1,1,0.8616384768826951
34938,0,0,0.09982969950897237
22167,0,1,0.6354544109794713
96013,0,0,0.1361229063622507
6339,0,0,0.22949392725163145
51824,0,1,0.5436012533266913
66311,0,0,0.14687292105732858
19824,1,1,0.6854113718254
2165,0,0,0.15912038645224352
74477,0,1,0.7488307435982355
56353,1,0,0.11847242933575727
8870,0,0,0.3448812000214651
49521,0,0,0.08720933245954142
84491,1,1,0.9070982680231007
81415,1,1,0.5091643951368797
29757,0,0,0.04493899014586051
42539,0,0,0.11991741791324435
46432,0,1,0.7176152359223337
56822,0,0,0.10932360080694652
22059,1,1,0.9120487481606112
20278,0,1,0.6202645542993256
99188,0,1,0.6727643572488248
26001,1,0,0.4061148091685629
38275,1,0,0.3804764462584957
76473,1,1,0.7053224542593224
42925,0,0,0.18105680306664407
63484,0,1,0.692138375455506
79564,1,1,0.8800511564300737
45889,0,0,0.4690515835204193
49076,0,0,0.08363308100819951
30619,0,0,0.20822957361781821
15047,0,0,0.3608660196856172
67546,1,1,0.6753090864003262
83221,1,0,0.4643506874702709
46108,0,0,0.1984004164971672
71906,1,1,0.9271609833612398
64217,0,0,0.07496118942298083
74953,0,0,0.0809688869826978
96509,0,0,0.3335199215668296
31521,0,0,0.4581940341928331
63515,0,0,0.04191715201473281
45690,1,1,0.8366618821583828
24860,0,0,0.1068898309893113
8896,0,1,0.5871806545139536
37154,1,1,0.677309315292049
23416,0,0,0.2541408415172626
77338,0,0,0.29985317034708436
6560,0,0,0.14476748999549865
22629,0,0,0.052666648456479115
93224,0,0,0.43129237783449986
47316,0,1,0.8269835940329606
39222,0,0,0.4323850159878175
3993,0,0,0.08659977557294285
10862,1,0,0.03880273303460591
95202,0,0,0.0618709513676844
62397,0,1,0.8650705936208374
70944,1,1,0.61829525180901
11536,0,0,0.22209150803776675
12087,1,1,0.9043420239202715
80567,0,1,0.91893289617876
298,0,1,0.6307992110661681
4966,1,1,0.9399681424302363
34571,0,0,0.04580125795532687
1070,0,0,0.14771098780288502
90788,0,1,0.8763528005327517
26903,1,0,0.3778804198118418
61620,0,1,0.5195063378089028
39471,1,1,0.5955833860389231
5675,0,0,0.04172070761883311
41515,0,0,0.39242386179954997
21888,1,1,0.5897100172979151
93121,0,0,0.04042971350607823
36446,0,1,0.7534905648497072
84923,0,1,0.7311603232182071
66018,0,0,0.15423382119282464
43678,0,0,0.1724936250312336
57131,1,1,0.9556895205972481
52799,0,0,0.08426119397224416
42876,0,0,0.04432698601230624
8609,0,0,0.261834323204023
82500,0,1,0.5981543739009864
52706,0,0,0.08467791150365021
26726,1,1,0.7181562498086305
1939,0,0,0.03862495155075813
60031,0,0,0.12281329680732377
14472,0,0,0.06665060427268488
84272,0,1,0.610316656869995
32608,1,1,0.7511608113649729
49442,1,1,0.7492799781393579
16425,1,1,0.6786287556790705
35801,0,0,0.05328109706084521
68184,1,1,0.8167146108212076
77657,1,1,0.5705058792851717
90214,0,0,0.39012474299677713
73311,0,0,0.337752417036507
51104,0,0,0.04004013499254829
83591,0,0,0.1292532611141514
33708,0,1,0.5139301270240111
71492,1,1,0.686847041820288
2483,1,0,0.19684466972447706
61485,1,0,0.2001998471855478
18467,0,0,0.03644069646017397
897,0,0,0.394958104574298
83198,0,0,0.08125322775440613
27,1,1,0.9523189271340311
4197,0,0,0.3696754385931123
57137,1,1,0.930569584737089
55117,1,1,0.9258512951577877
80708,0,0,0.0994447749752096
81228,1,0,0.07657725836975461
66764,0,0,0.19016732164903816
94710,1,1,0.9293187816185283
658,1,1,0.7394510138252226
82394,1,1,0.7234696475024858
40953,0,0,0.4486905457014314
76373,1,1,0.7691696345816665
78308,0,0,0.2668277034983836
52010,0,0,0.11504560218908984
9960,1,1,0.8639884992886423
83476,1,1,0.5432153240640134
18119,1,1,0.6288055228256729
45058,0,0,0.09408459891472672
47183,0,0,0.42109108356573954
14496,1,1,0.636561948173578
44175,0,0,0.4352172681628277
18914,1,1,0.809256616276222
5633,0,0,0.045181883785341166
72706,0,0,0.3622143411453701
68895,0,0,0.24070631277449092
49605,1,1,0.695917573950341
65747,1,0,0.3016467830779335
86296,0,1,0.7031851305622208
87495,1,1,0.896925516037783
56904,0,0,0.19213043169793986
85885,0,0,0.3070909350164188
16136,0,1,0.5825342296466158
29919,0,0,0.23086091340844433
38142,0,1,0.7591211549681371
15936,1,0,0.17886095022133208
21460,0,0,0.4886474660885512
24789,0,0,0.309238105704459
45356,0,0,0.04807091742809471
83825,1,1,0.8761406183527425
62950,0,0,0.1905148792806323
444,1,1,0.9442321963514532
53377,1,1,0.6273308748055483
16335,0,0,0.34630733056048474
34121,1,1,0.9527513639802868
70684,1,1,0.7301189031980869
30048,1,1,0.895134899883717
73170,1,1,0.5946101303503167
88559,0,0,0.22557395274999922
24451,0,0,0.2583344299881001
73271,0,1,0.5393340128172929
51274,0,0,0.11667857665000253
69394,1,1,0.6402348003771411
76522,1,1,0.8489226878769474
53753,0,0,0.1155198847207595
75065,0,0,0.2594237493544726
92804,1,1,0.8507374430505604
2325,1,1,0.9643951040811076
60379,1,1,0.6633158968049745
93474,0,0,0.058922275144335484
10195,1,1,0.9590935627370712
14249,0,0,0.2717009557721777
83547,0,1,0.7215484510505984
44307,0,0,0.03505968937918276
43847,0,0,0.058993354306852645
24600,1,1,0.8331314709885355
1391,0,0,0.044273494984869946
14288,1,1,0.5255562815779572
97692,0,0,0.06548267277162036
19159,0,0,0.10106148243006227
96450,0,0,0.049333948557825275
31625,0,1,0.5487499874750921
42121,1,1,0.9343886823330948
50307,1,0,0.37959430855952564
41062,1,1,0.8656663743748769
56371,0,0,0.15081224259799741
3583,0,1,0.5054214678794405
88313,0,0,0.4627623397836548
17288,0,0,0.49993293847227566
28948,0,0,0.05659079919672192
99122,0,0,0.06741308952065694
1105,1,0,0.16994031130872347
74917,1,1,0.8347076839740067
65952,1,1,0.7263010790970681
46080,0,0,0.25557560260730344
37112,0,0,0.3053701896136614
52538,1,1,0.9259274357914224
91102,0,0,0.049496960740417505
66420,0,0,0.03858425601693678
81588,1,1,0.8445660822899899
31767,0,0,0.13438960656535842
95019,1,0,0.3255341632902475
68279,0,0,0.42878559260328836
97727,0,0,0.04346072893590128
4162,1,1,0.8539272933256238
81697,1,1,0.558134639587528
51516,0,0,0.4334190580178586
20408,1,1,0.5402465273393866
75930,1,1,0.7173745782789053
33294,1,1,0.8737198120109994
77180,1,1,0.8917482470295475
8652,0,0,0.1908542339678223
71214,0,1,0.7600291280524812
57676,0,0,0.44474087554904534
31002,1,1,0.7512541699204037
98776,0,0,0.30819109559729063
57298,0,0,0.04573462650409656
30632,0,0,0.10448537283776915
62026,1,1,0.8382537438853537
31447,0,0,0.40316923020931084
67649,0,0,0.15545429957465812
93013,0,1,0.6888825463885342
54910,0,0,0.09047560751006406
13552,0,1,0.7889159304576892
2045,1,1,0.5352401627838465
79744,0,0,0.28038817661713494
55986,0,0,0.33122592161944664
38212,1,1,0.7676057215250244
50101,0,0,0.14989736043667326
85119,0,0,0.1361839496608599
25377,1,0,0.13887932259002891
42409,1,0,0.378224876932167
37876,0,0,0.04327272995349366
96114,1,1,0.6294791049821631
93147,0,1,0.6028004781635337
81693,0,0,0.35159945779019863
4494,0,1,0.5474416056462158
7991,1,1,0.5863785979430859
76565,0,0,0.12971770221864892
21735,0,1,0.6143085915539976
75818,1,1,0.8783191630095243
52540,1,1,0.9215261831685222
90967,0,0,0.19651211594420706
16285,1,1,0.9280572715455
32751,1,1,0.6078939601252752
84101,0,0,0.1784533296047963
41977,0,1,0.5647127381934867
4404,0,0,0.11819457898829464
83246,1,1,0.6019658732476024
86612,0,0,0.04761147037964253
7489,1,1,0.5685028293593166
49777,1,1,0.6314085004874671
98056,0,1,0.695789912886374
79438,1,1,0.7840863230186115
18155,0,0,0.34318768493912294
52411,0,1,0.5189549715564198
24274,0,0,0.28475479189193226
52324,1,0,0.2522200644864371
97890,1,1,0.6201129953053547
69082,1,0,0.463219602755216
13188,1,1,0.8223897943135836
91740,1,1,0.6753713768934562
54925,0,0,0.4438315802638599
9807,0,0,0.3868746132646756
60437,1,1,0.7047057164272261
52529,0,0,0.04122634218331052
47705,1,1,0.6484816980494529
94051,0,0,0.06284304113302792
19256,1,0,0.31963855663498086
49298,1,1,0.82838663841437
92717,0,0,0.46427060738457887
43084,1,1,0.9176765016436428
97445,1,1,0.8501157739808215
7294,0,0,0.08158982713380578
54095,1,1,0.7902312212363299
95510,0,0,0.1033014687927872
65142,1,1,0.7171279776027389
50855,1,1,0.7501883026704965
99094,0,1,0.7351259552755853
33562,0,0,0.36996012285783675
31470,1,1,0.9083090111992387
31683,0,0,0.40083405804821604
47722,1,1,0.6551928137120018
19329,0,0,0.10590848561493114
58724,1,1,0.9483702405188181
46202,0,1,0.8227855162674115
35589,0,1,0.6585116359650783
90626,1,1,0.9063416144831923
7022,0,1,0.67509392981748
40695,0,0,0.4133200885936507
80381,1,1,0.7589677729580828
68662,0,0,0.39010756753476544
24842,0,0,0.18437693912084074
78020,0,1,0.781547260437933
88999,0,0,0.4060698608819116
19925,1,1,0.7688642785231186
89907,0,0,0.30763132839767415
1321,0,0,0.105698277861236
89706,0,1,0.686933103019726
28717,1,0,0.27479459162386605
99155,0,1,0.5215286796308184
6757,1,1,0.7875558627548704
52519,0,0,0.065400243828637
60768,0,0,0.22905499179085104
26277,1,1,0.9821190864400852
60933,1,1,0.7594793797811775
68412,0,0,0.46938809720342967
41425,1,1,0.8349346084044605
45773,0,0,0.03638467107704507
47382,0,0,0.08761909973571912
26292,1,1,0.5033071308615832
59163,1,1,0.8377353612999185
64744,0,1,0.7355220409240746
89684,1,1,0.8433258469740865
66048,0,0,0.27780635253636565
55467,0,0,0.4954449152546612
96835,0,0,0.2509686894618988
94656,0,0,0.06305341522126132
54899,0,0,0.319246814817373
82903,0,1,0.7852616581857245
89818,1,0,0.2799080679993918
60331,0,1,0.6391017512599445
71453,1,1,0.7148695868549272
98046,0,0,0.13543836166709178
98257,0,0,0.3024413717335031
79454,1,1,0.6616100072600325
27969,1,1,0.9651014419108408
89845,0,0,0.09322100107274817
