sample_index,y_true,y_pred,y_probability
66698,0,0,0.07526690518409415
60732,1,0,0.18714561235701277
9756,0,0,4.686166265827972e-08
79040,1,0,8.738331760188733e-13
82411,1,0,1.438281337039313e-11
54504,0,1,0.9999999999987601
13533,1,0,0.04237730266633966
52788,0,0,1.5447733812388595e-12
90454,1,1,0.9999999999999716
27505,0,0,4.834757264615434e-10
29928,0,1,0.9999986681165668
37193,0,1,0.6433129730472879
87349,1,1,0.9999999999998899
51984,1,1,0.9999876353026449
35684,1,1,0.9998889525265066
52642,1,0,0.3173532315819261
16426,0,0,2.781963351032475e-07
33566,1,1,0.999959681777324
90302,0,0,9.397545716516261e-07
92410,0,0,3.3895679820033033e-10
19061,0,1,0.5365306085080417
37625,0,0,0.01664547936617732
95184,0,0,0.0015710784968147168
73969,0,0,1.4062818527904415e-05
35681,0,1,0.9989380072222005
60071,0,0,1.7560712408505164e-06
85847,1,1,0.9990688520365121
46792,0,0,1.444079188380033e-11
15296,1,1,0.9999998696801042
50899,0,1,0.5899086344695122
32942,1,1,0.9998510114292962
1833,0,0,0.03251272184741543
90021,0,0,2.1332566876959244e-10
49714,0,1,0.7059079942383166
23136,0,0,5.05829755316483e-12
81445,0,0,2.044097239429417e-13
24180,0,1,0.9997635817679515
98099,0,1,0.9922560690700077
32079,0,1,0.7891327146925758
38915,1,1,0.9999283098280045
92669,1,1,0.9999993693804469
81854,0,0,3.244031804587832e-11
18009,0,0,3.2825151671241836e-12
42603,1,0,0.45182040341500906
18789,0,1,0.9866881216947858
23497,1,1,0.9999303321085613
11564,0,1,0.9441342576784123
36912,1,1,0.999955044584075
54639,1,1,0.9999843375565368
16971,0,1,0.8826549086164077
2237,0,0,8.586954111485789e-10
97949,0,0,6.001003962518494e-08
10,0,0,1.7350588539271183e-13
60761,0,1,0.9999999999968381
11714,0,0,1.0205990837412319e-10
52514,0,1,0.9996153882676081
90371,0,0,9.77988128455975e-10
65867,1,1,0.9999994802038473
95796,0,0,2.281903824473344e-13
40814,1,0,3.770272909298946e-07
36411,0,0,7.2044946454118626e-12
8816,0,1,0.9999997128533437
69083,0,0,6.097282781050102e-10
97623,0,1,0.9999999999987992
95911,1,1,0.9999999999980744
73308,0,0,1.4506158048390226e-07
14466,1,0,1.607257273780087e-05
97255,0,0,0.002011496178531755
57104,1,1,0.9997552889617668
29982,0,1,0.5436293965329249
31222,0,0,0.004511080448904856
60211,1,1,0.951268822682704
39571,0,1,0.9998835828267664
18636,1,1,0.9999962020796397
96211,1,1,0.9749868387162755
10333,1,1,0.5916684693450687
42527,0,0,6.77669688534097e-05
42394,0,1,0.9608970605182637
95922,0,0,0.00030268780020487003
21033,0,0,1.4941232901289963e-09
53499,0,1,0.5678775005059836
84718,0,0,1.367789989905306e-14
61178,0,0,2.7009965741029217e-11
22516,0,1,0.824620907823698
15397,1,1,0.9999999851257151
69799,0,0,3.1835783173437494e-15
95221,1,0,3.5574701968898036e-06
14395,1,1,0.9999999999899067
34938,0,0,7.961543914291509e-11
22167,0,1,0.9994209328338691
96013,0,0,2.8706407339506486e-09
6339,0,0,3.6478502528152106e-06
51824,0,1,0.9749235241903846
66311,0,0,5.942966093506099e-08
19824,1,1,0.9992758025691785
2165,0,0,4.205930410688767e-06
74477,0,1,0.9985371216868978
56353,1,0,2.5654484300113466e-08
8870,0,0,9.701434934688382e-08
49521,0,0,1.9349880606794232e-12
84491,1,1,0.9999999988305142
81415,1,0,0.28892065674866385
29757,0,0,1.6029497166993563e-13
42539,0,0,2.8956975263078824e-11
46432,0,1,0.9997341574037049
56822,0,0,8.948741826199589e-11
22059,1,1,0.9999999995498072
20278,0,1,0.9999995242969456
99188,0,1,0.9994471538889248
26001,1,0,0.0013158073519790269
38275,1,0,0.003560389627122508
76473,1,1,0.999958366988452
42925,0,0,2.926030579580282e-07
63484,0,1,0.9985257835120274
79564,1,1,0.9999999999554277
45889,0,1,0.7546541644118968
49076,0,0,5.018725104057406e-12
30619,0,0,7.0676112694689664e-09
15047,0,0,0.0006037268437592378
67546,1,1,0.9999774978080904
83221,1,0,0.2434351370412171
46108,0,0,3.6728856800058847e-07
71906,1,1,0.9999999999712301
64217,0,0,7.679671379600313e-13
74953,0,0,5.042503786654524e-09
96509,0,0,0.00024862710121241596
31521,0,0,0.4872549530736796
63515,0,0,5.274758547736039e-15
45690,1,1,0.9999999640252681
24860,0,0,3.4589227980613165e-09
8896,0,1,0.9304680632648422
37154,1,1,0.9999834929994859
23416,0,0,6.184133842382578e-05
77338,0,0,0.0028339517299040013
6560,0,0,5.025627009132792e-09
22629,0,0,7.14185451523004e-15
93224,0,1,0.6000271351685418
47316,0,1,0.9999999999774758
39222,0,0,0.16296609177640384
3993,0,0,1.3005683957969245e-12
10862,1,0,9.118479059278425e-15
95202,0,0,4.089920893446747e-14
62397,0,1,0.9999997509383317
70944,1,1,0.97624052968159
11536,0,0,2.1786674919708027e-05
12087,1,1,0.9999999999867377
80567,0,1,1.0
298,0,1,0.9000509736057088
4966,1,1,0.9999965712148956
34571,0,0,2.005717647270126e-15
1070,0,0,1.2148177861563829e-09
90788,0,1,0.9999999560441789
26903,1,0,0.11549386809427266
61620,0,1,0.9999914794865655
39471,1,1,0.9996462494428413
5675,0,0,1.8793497669905685e-14
41515,0,0,0.04690022154186771
21888,1,1,0.9820379530712839
93121,0,0,2.288912654076475e-14
36446,0,1,0.9996863857677941
84923,0,1,0.9999990795281741
66018,0,0,7.81614400032116e-11
43678,0,0,0.00018476866279128432
57131,1,1,0.9999999999997939
52799,0,0,8.586034521178231e-13
42876,0,0,1.8114182791985273e-14
8609,0,0,0.00014879631028371103
82500,0,1,0.5973486751809232
52706,0,0,3.644374155091226e-11
26726,1,1,0.9952865960030521
1939,0,0,2.1821121220679976e-15
60031,0,0,1.5176136342416984e-11
14472,0,0,1.884527829657192e-13
84272,0,1,0.9542913500535373
32608,1,1,0.9999257943917478
49442,1,1,0.9999881317370617
16425,1,1,0.9976653185289385
35801,0,0,1.1474782292402039e-13
68184,1,1,0.9999999457733303
77657,1,1,0.9601818872528077
90214,0,0,5.3786185696104045e-06
73311,0,0,0.05583076600027338
51104,0,0,8.658309947388038e-15
83591,0,0,7.576350163809035e-09
33708,0,0,0.19004461265469094
71492,1,1,0.9985643299337926
2483,1,0,2.419075397912523e-09
61485,1,0,2.877861950540234e-06
18467,0,0,4.261110656773568e-15
897,0,0,0.24981466668403177
83198,0,0,6.495312712374237e-12
27,1,1,0.9999999999986251
4197,0,0,1.0252978526696674e-05
57137,1,1,0.9999999999485674
55117,1,1,0.9999999987617159
80708,0,0,9.46732767899839e-11
81228,1,0,3.639407907437904e-13
66764,0,0,5.434180445191322e-08
94710,1,1,0.9999999991320827
658,1,1,0.9999999773156356
82394,1,1,0.9619918793090769
40953,0,1,0.5963299724080025
76373,1,1,0.9978664226628432
78308,0,0,1.1274527671051162e-05
52010,0,0,2.6903091820647767e-12
9960,1,1,0.9999999999668923
83476,1,1,0.9661661691654547
18119,1,1,0.9997626228203582
45058,0,0,3.2552281500894476e-12
47183,0,0,0.001921582058424373
14496,1,1,0.9864939500968688
44175,0,0,0.05248036726130419
18914,1,1,0.9999021047996683
5633,0,0,4.7992439414918213e-14
72706,0,0,6.31127318025427e-08
68895,0,1,0.9125104725010932
49605,1,0,0.04755752515408773
65747,1,0,2.89969955574202e-05
86296,0,1,0.941573725527838
87495,1,1,0.9999999946459717
56904,0,0,9.167338485864793e-08
85885,0,0,2.68892888988254e-06
16136,0,0,0.4689253188416595
29919,0,0,9.56947525942075e-06
38142,0,1,0.9999996905240439
15936,1,0,1.9068425926941352e-07
21460,0,1,0.9857755749183493
24789,0,0,2.2312332753071273e-08
45356,0,0,1.5758230122960914e-13
83825,1,1,0.9999999979132426
62950,0,0,1.4748270595025163e-06
444,1,1,0.9999999999987139
53377,1,1,0.9980127095625974
16335,0,0,1.5000015498251396e-07
34121,1,1,0.9999999999959073
70684,1,1,0.9999625659905933
30048,1,1,0.999999999967784
73170,1,1,0.9999994280951868
88559,0,0,1.6681154987760387e-09
24451,0,0,1.70717883899669e-05
73271,0,1,0.9928253089254927
51274,0,0,8.875010109622806e-11
69394,1,1,0.999983216552831
76522,1,1,0.999994250080544
53753,0,0,1.806749764277683e-12
75065,0,0,0.00024221461564866804
92804,1,1,0.9999966621848236
2325,1,1,1.0
60379,1,1,0.9742477952474649
93474,0,0,6.644488958306554e-14
10195,1,1,0.9999999999981029
14249,0,0,0.020127512119587333
83547,0,1,0.9969813260731727
44307,0,0,1.510583442516347e-15
43847,0,0,2.933046647493685e-13
24600,1,1,0.9999997890094408
1391,0,0,4.9650483747068433e-14
14288,1,1,0.9998240402186392
97692,0,0,1.369493911665635e-13
19159,0,0,4.4825613108920587e-11
96450,0,0,4.6475991086608424e-14
31625,0,0,0.21950583579341224
42121,1,1,0.9999999999825491
50307,1,0,0.11308569762267733
41062,1,1,0.9999914081870542
56371,0,0,1.4759571394480464e-09
3583,0,0,0.010494755791408041
88313,0,1,0.9109019345301559
17288,0,1,0.9333885395122256
28948,0,0,9.905772606574006e-14
99122,0,0,1.2785371425402072e-12
1105,1,0,2.0500068664494955e-09
74917,1,1,0.9999999919285081
65952,1,1,0.9999998547292391
46080,0,0,6.201294617442148e-08
37112,0,0,0.00086021839923358
52538,1,1,0.9999956158278249
91102,0,0,3.6825246276109183e-13
66420,0,0,7.25022889853321e-15
81588,1,1,0.9999958745790573
31767,0,0,1.5334580222008248e-10
95019,1,0,0.0015500351614959728
68279,0,0,0.02836296076671554
97727,0,0,3.3167710911150254e-13
4162,1,1,0.999998755509189
81697,1,1,0.9999768666062478
51516,0,0,1.5887056061831564e-06
20408,1,1,0.995959931286122
75930,1,1,0.9989132028350499
33294,1,1,0.999977164373799
77180,1,1,0.9999999999675424
8652,0,0,3.2552247688352916e-06
71214,0,1,0.9999995159526484
57676,0,0,0.14957245093639623
31002,1,1,0.9995174258353431
98776,0,0,0.00014017904026463024
57298,0,0,6.31698567044488e-14
30632,0,0,6.907085270892748e-12
62026,1,1,0.9999987053701136
31447,0,0,3.417383862305523e-05
67649,0,0,6.566321608771674e-11
93013,0,1,0.9986505138893592
54910,0,0,3.3590420946877276e-10
13552,0,1,0.999999009596831
2045,1,1,0.9833346046713561
79744,0,0,0.00031263478287515034
55986,0,0,9.813152440098723e-05
38212,1,1,0.9999994317031609
50101,0,0,2.6772364678898425e-11
85119,0,0,3.880292972604382e-09
25377,1,0,0.00040959322890026737
42409,1,0,0.010487214686294688
37876,0,0,2.2459411044936974e-14
96114,1,0,0.43860589765477725
93147,0,1,0.9912586925474526
81693,0,0,0.00370706518274685
4494,0,1,0.999963053895664
7991,1,0,0.047767545872875794
76565,0,0,9.464198034476308e-11
21735,0,1,0.946209682978658
75818,1,1,0.9999999997180034
52540,1,1,0.9999999999980957
90967,0,0,1.4489609262364716e-07
16285,1,1,0.9999999991525499
32751,1,1,0.9961624533639626
84101,0,0,5.213736795675458e-06
41977,0,0,0.07974929271779047
4404,0,0,1.2594728835946074e-06
83246,1,0,0.01107969859584268
86612,0,0,2.6639919340257555e-13
7489,1,1,0.9999998346883915
49777,1,1,0.9482309146628284
98056,0,1,0.9999721310125732
79438,1,1,0.9999529127712207
18155,0,0,0.001990492506866575
52411,0,1,0.6578279184117098
24274,0,0,0.0012609066793713914
52324,1,0,0.0003299396459353583
97890,1,0,0.01091717564429664
69082,1,0,9.816182890696861e-05
13188,1,1,1.0
91740,1,1,0.999995324843248
54925,0,0,0.4073146105298384
9807,0,0,0.07931937669278061
60437,1,1,0.9999987436645665
52529,0,0,4.9474022495941444e-14
47705,1,1,0.9989287043035792
94051,0,0,1.5038098080786885e-13
19256,1,0,0.0024677918614634206
49298,1,1,0.9999999935895403
92717,0,0,0.18289086042668154
43084,1,1,1.0
97445,1,1,0.999990252734319
7294,0,0,7.662224583394056e-13
54095,1,1,0.999999339652168
95510,0,0,2.7687532949736237e-05
65142,1,1,0.8439205444430079
50855,1,1,0.9996685015937044
99094,0,1,0.9999999743814459
33562,0,0,0.017899764263817713
